18,no,no,football:tv,2271 Broadway New York NY,24,no,yes,football:photography:camping:scrabble,1083 2nd Ave New York NY,0
20,no,no,soccer:computers:dancing:writing:cooking,90 Maiden Ln New York NY,30,no,no,skiing:snowboarding:reading:knitting:photography:dancing,39 Union sq W New York NY,0
41,no,no,art:camping:cooking,824 3rd Ave New York NY,35,no,no,skiing:snowboarding:camping:dancing:movies:opera:tv,27 3rd Ave New York NY,1
40,yes,yes,soccer:reading:writing:travel,1188 Avenue of the Americas New York NY,42,no,no,soccer:football:knitting:art:cooking,154 7th Ave New York NY,0
20,yes,no,soccer:opera:shopping,102 1st Ave New York NY,39,no,no,snowboarding:football:computers:opera:writing:tv,90 Maiden Ln New York NY,0
44,no,yes,soccer:travel,427 10th Ave New York NY,44,no,yes,fashion:art:computers:animals:camping:opera:tv:travel,1188 Avenue of the Americas New York NY,1
20,no,yes,snowboarding:football:knitting:art:dancing:travel,427 10th Ave New York NY,26,no,no,snowboarding:football:movies,336 E 23rd St New York NY,0
26,no,yes,fashion:computers:animals:opera:cooking:scrabble,404 E 14th St New York NY,25,no,yes,skiing:snowboarding:knitting:opera:tv:cooking,102 1st Ave New York NY,1
35,no,yes,writing,154 7th Ave New York NY,44,yes,yes,snowboarding:running:computers,26 Bowery New York NY,1
47,yes,no,snowboarding:fashion:movies:travel,220 W 42nd St New York NY,30,no,yes,soccer:running:knitting:animals:dancing:scrabble,220 W 42nd St New York NY,0
47,no,yes,skiing:photography:art:dancing:movies:cooking,1286 1st Ave New York NY,43,no,yes,soccer:reading:art:animals:camping:scrabble,14 E 47th St New York NY,1
22,no,no,snowboarding:camping:tv,102 1st Ave New York NY,38,yes,no,snowboarding:soccer:running:reading:knitting:art:shopping:travel:scrabble,220 W 42nd St New York NY,0
37,yes,yes,snowboarding:running:fashion:art:animals:camping:dancing:movies:cooking,404 E 14th St New York NY,29,no,no,running:photography:camping:dancing,451 Lexington Ave New York NY,1
29,yes,yes,soccer:dancing:movies:writing:shopping,102 1st Ave New York NY,41,no,no,football:fashion:animals:tv:cooking:scrabble,600 W 125th St New York NY,0
33,no,yes,running,404 E 14th St New York NY,26,no,yes,running:scrabble,208 Varick St New York NY,1
18,no,yes,fashion:art:writing,27 3rd Ave New York NY,21,no,no,running:fashion:photography:art:animals:camping:dancing:scrabble,14 E 47th St New York NY,0
45,no,yes,knitting:travel:cooking,966 3rd Ave New York NY,28,no,no,knitting:fashion:art:computers:animals:travel,14 E 47th St New York NY,0
48,no,no,skiing:computers:writing,2271 Broadway New York NY,49,no,yes,snowboarding:soccer:knitting:shopping,404 E 14th St New York NY,0
25,yes,no,skiing:soccer:computers:tv:travel:cooking:scrabble,336 E 23rd St New York NY,31,yes,yes,fashion:opera:cooking,1083 2nd Ave New York NY,0
18,no,no,running:fashion:shopping:travel:cooking,600 W 125th St New York NY,23,no,yes,snowboarding,208 Varick St New York NY,0
37,no,yes,soccer:running:camping:dancing:tv,220 W 42nd St New York NY,43,yes,yes,skiing:snowboarding:running:reading:dancing:travel,27 3rd Ave New York NY,1
43,no,no,soccer:running:writing,14 E 47th St New York NY,40,yes,yes,skiing:football:reading:animals:opera:cooking,541 Avenue of the Americas New York NY,0
22,no,yes,reading:travel:cooking,1499 3rd Ave New York NY,42,no,yes,photography:dancing:writing,14 E 47th St New York NY,0
23,no,yes,football:photography:animals:travel,556 7th Ave New York NY,46,no,yes,reading:fashion:photography:camping:shopping:travel:cooking,102 1st Ave New York NY,0
45,no,no,soccer:art:movies:cooking,220 W 42nd St New York NY,24,no,no,soccer:photography:dancing:movies:shopping:tv,966 3rd Ave New York NY,0
40,yes,yes,skiing:animals,1083 2nd Ave New York NY,47,yes,no,snowboarding:football:reading:art:dancing:cooking:scrabble,404 E 14th St New York NY,0
18,yes,yes,football:art:dancing:opera:writing,151 W 34th St New York NY,31,yes,no,art:camping:opera:tv:travel,1560 Broadway New York NY,0
41,no,yes,reading:fashion:animals:dancing:writing,556 7th Ave New York NY,41,yes,yes,knitting:movies:writing:shopping:scrabble,404 E 14th St New York NY,1
25,no,yes,soccer:computers:cooking,686 Avenue of the Americas New York NY,34,no,yes,skiing:fashion:photography:art:computers:camping:movies:shopping:tv:scrabble,427 10th Ave New York NY,1
33,no,no,snowboarding:soccer:photography:computers:animals:writing,1083 2nd Ave New York NY,28,no,yes,knitting:fashion:photography:camping,404 E 14th St New York NY,0
47,no,no,skiing:soccer:fashion:photography:animals:travel,90 Maiden Ln New York NY,34,yes,yes,football:running:reading:computers:dancing:opera:travel,151 W 34th St New York NY,0
40,no,no,football:dancing:movies:shopping:scrabble,2271 Broadway New York NY,22,no,yes,skiing:computers:writing:shopping:cooking:scrabble,2049 Broadway New York NY,0
33,yes,no,art:dancing:opera:writing:tv,2271 Broadway New York NY,33,no,yes,soccer:running:art:camping:dancing:writing:shopping:tv:scrabble,824 3rd Ave New York NY,1
30,no,yes,knitting:computers:movies:opera:writing,824 3rd Ave New York NY,32,no,yes,football,686 Avenue of the Americas New York NY,1
23,no,yes,,154 7th Ave New York NY,18,no,no,skiing:snowboarding:soccer:football:scrabble,1188 Avenue of the Americas New York NY,0
26,yes,no,reading:fashion,208 Varick St New York NY,18,no,yes,photography:shopping:tv,1083 2nd Ave New York NY,0
22,no,no,soccer:photography:art:movies:opera:shopping,102 1st Ave New York NY,46,no,yes,skiing:running:knitting:photography:dancing:tv:scrabble,336 E 23rd St New York NY,0
44,yes,yes,skiing:soccer,3794 Broadway New York NY,23,no,no,knitting:photography:animals:camping:opera:writing:scrabble,427 10th Ave New York NY,0
27,no,no,skiing:soccer:running:knitting:cooking:scrabble,600 W 125th St New York NY,31,no,no,art:camping:dancing:opera:writing,14 E 47th St New York NY,1
27,no,yes,snowboarding:football:photography:computers:animals:scrabble,27 3rd Ave New York NY,27,yes,no,knitting:computers:camping:shopping:cooking:scrabble,151 W 34th St New York NY,0
25,no,no,football:computers:animals:scrabble,1286 1st Ave New York NY,42,no,no,soccer:football:reading:art:camping:writing,90 Maiden Ln New York NY,0
34,no,no,writing,154 7th Ave New York NY,47,yes,yes,opera:shopping:cooking,541 Avenue of the Americas New York NY,0
28,no,yes,football:photography:dancing:shopping:scrabble,90 Maiden Ln New York NY,45,no,no,knitting:writing:travel:cooking,208 Varick St New York NY,0
22,no,yes,soccer:knitting:computers:dancing:writing,151 W 34th St New York NY,21,no,yes,snowboarding:soccer:computers:writing:travel,541 Avenue of the Americas New York NY,1
47,no,no,running:reading:art:camping,404 E 14th St New York NY,36,no,yes,snowboarding:reading:camping:dancing,27 3rd Ave New York NY,0
36,yes,yes,reading:knitting:photography:camping:opera,2271 Broadway New York NY,42,yes,no,skiing:snowboarding:art:movies:writing,90 Maiden Ln New York NY,0
22,no,no,photography:writing,102 1st Ave New York NY,31,no,yes,photography:dancing,336 E 23rd St New York NY,0
48,no,yes,snowboarding:football:reading:movies:opera,1083 2nd Ave New York NY,35,no,yes,reading:knitting:camping:writing,2271 Broadway New York NY,1
32,no,no,reading:knitting:art:computers:animals:travel,154 7th Ave New York NY,29,no,yes,skiing:reading:computers:cooking,2271 Broadway New York NY,0
20,no,yes,fashion:photography:computers:tv:travel:scrabble,556 7th Ave New York NY,24,no,no,reading:computers:dancing:cooking:scrabble,1560 Broadway New York NY,0
20,no,yes,dancing:scrabble,336 E 23rd St New York NY,41,yes,yes,running:reading:knitting:writing,3794 Broadway New York NY,0
31,no,no,reading:computers:opera,1286 1st Ave New York NY,25,no,no,football:photography:computers:dancing:opera:tv:scrabble,1083 2nd Ave New York NY,1
48,no,yes,reading:knitting:camping:opera,39 Union sq W New York NY,47,no,yes,skiing:writing,966 3rd Ave New York NY,1
42,no,yes,fashion:animals:camping:travel,14 E 47th St New York NY,22,no,no,football:knitting:shopping:travel,39 Union sq W New York NY,0
31,no,no,football:running:reading:camping:writing,336 E 23rd St New York NY,47,no,yes,movies,26 Bowery New York NY,0
19,yes,no,art:animals:dancing:movies:shopping:scrabble,1083 2nd Ave New York NY,38,yes,yes,cooking,824 3rd Ave New York NY,0
26,no,no,knitting:fashion:animals:dancing,686 Avenue of the Americas New York NY,29,no,no,cooking,688 8th Ave New York NY,1
35,yes,yes,running:tv:travel,824 3rd Ave New York NY,46,no,yes,skiing:reading:computers:dancing,2049 Broadway New York NY,1
32,no,no,skiing:fashion:dancing,336 E 23rd St New York NY,46,yes,no,football:art:animals:shopping,2271 Broadway New York NY,1
28,yes,yes,fashion:animals:opera:shopping,404 E 14th St New York NY,24,yes,yes,running:animals:movies:writing:tv:cooking:scrabble,966 3rd Ave New York NY,1
38,yes,yes,computers:writing,1286 1st Ave New York NY,42,no,no,snowboarding:art:shopping:cooking:scrabble,966 3rd Ave New York NY,0
48,no,no,photography:computers,220 W 42nd St New York NY,46,yes,yes,snowboarding:knitting:camping:tv,151 W 34th St New York NY,0
46,no,no,photography:writing,3794 Broadway New York NY,44,no,no,skiing:reading:fashion:travel:scrabble,336 E 23rd St New York NY,1
25,no,yes,reading:knitting:art:animals:tv,90 Maiden Ln New York NY,38,no,no,soccer:knitting:writing,824 3rd Ave New York NY,0
25,no,yes,art:scrabble,451 Lexington Ave New York NY,26,no,yes,skiing:computers:movies:tv:travel:cooking,556 7th Ave New York NY,1
48,no,yes,skiing:football:running:knitting:photography:art:computers:opera:travel:cooking,336 E 23rd St New York NY,38,no,yes,photography:art,220 W 42nd St New York NY,1
37,no,yes,soccer:camping:movies,14 E 47th St New York NY,42,no,no,art:dancing:travel:cooking,1286 1st Ave New York NY,0
25,yes,no,camping:writing:shopping:scrabble,556 7th Ave New York NY,49,yes,yes,football:reading:computers:camping:movies:travel,1286 1st Ave New York NY,0
45,yes,no,skiing:soccer:writing:travel,427 10th Ave New York NY,29,no,no,football:movies:writing,151 W 34th St New York NY,1
24,yes,yes,snowboarding:reading:art:animals:camping:writing:shopping:cooking,404 E 14th St New York NY,40,no,yes,soccer:running:knitting:dancing:opera:shopping,220 W 42nd St New York NY,0
43,no,no,movies:writing:scrabble,2049 Broadway New York NY,45,yes,no,running:camping:travel,336 E 23rd St New York NY,1
34,yes,yes,snowboarding:reading:knitting:photography:camping:scrabble,966 3rd Ave New York NY,43,yes,yes,snowboarding:reading:knitting:dancing:writing:scrabble,2049 Broadway New York NY,1
42,no,no,snowboarding:art:tv,1286 1st Ave New York NY,22,no,yes,running:art:computers:dancing:travel,404 E 14th St New York NY,0
47,no,no,soccer:knitting:animals:tv,102 1st Ave New York NY,27,no,yes,soccer:football:cooking,600 W 125th St New York NY,0
24,no,no,dancing,1499 3rd Ave New York NY,33,no,yes,running:photography:computers:animals:cooking,1560 Broadway New York NY,0
29,no,no,skiing,102 1st Ave New York NY,39,yes,yes,running:fashion:scrabble,1499 3rd Ave New York NY,0
41,no,no,photography:animals:dancing:writing:travel,966 3rd Ave New York NY,33,no,yes,fashion:dancing,336 E 23rd St New York NY,0
48,no,no,football:knitting:dancing:opera:shopping:tv,102 1st Ave New York NY,28,yes,no,animals:dancing,26 Bowery New York NY,1
20,no,yes,skiing:fashion:animals:camping,1499 3rd Ave New York NY,35,no,yes,soccer:football:running:fashion:movies:travel,688 8th Ave New York NY,0
36,no,no,football:opera:writing:shopping:cooking,27 3rd Ave New York NY,21,no,no,skiing:football:art:animals:opera:writing:tv,1560 Broadway New York NY,1
32,no,yes,skiing:art:tv:cooking,14 E 47th St New York NY,29,yes,yes,snowboarding:reading:knitting:opera,220 W 42nd St New York NY,1
23,no,yes,snowboarding:art:opera,26 Bowery New York NY,22,yes,no,animals:dancing:travel,39 Union sq W New York NY,0
22,no,no,skiing:photography:opera:cooking,404 E 14th St New York NY,47,no,no,movies:opera,208 Varick St New York NY,0
39,no,no,running:reading:art:animals:shopping,102 1st Ave New York NY,28,yes,yes,snowboarding:football:animals:movies:shopping:scrabble,39 Union sq W New York NY,0
44,no,yes,snowboarding:running:knitting:fashion:camping:shopping,102 1st Ave New York NY,27,no,yes,soccer:art:writing,1286 1st Ave New York NY,1
20,no,no,running:camping,102 1st Ave New York NY,33,no,no,knitting,90 Maiden Ln New York NY,0
48,no,yes,skiing:football:running:knitting:fashion:camping,3794 Broadway New York NY,36,yes,no,football:movies:opera,1083 2nd Ave New York NY,0
29,no,yes,reading:computers:travel,1286 1st Ave New York NY,25,no,no,knitting:fashion:cooking:scrabble,600 W 125th St New York NY,0
26,no,no,reading:cooking,27 3rd Ave New York NY,39,no,no,computers:camping:opera:travel:cooking,3794 Broadway New York NY,1
46,no,yes,skiing:snowboarding:soccer:running:reading:fashion:shopping,404 E 14th St New York NY,27,yes,yes,soccer:tv,102 1st Ave New York NY,1
25,no,yes,animals:camping:opera:travel:cooking,1083 2nd Ave New York NY,21,no,yes,football:reading:knitting:fashion:computers:movies:travel,404 E 14th St New York NY,1
32,no,no,soccer:running:dancing:movies:shopping:tv,1286 1st Ave New York NY,41,no,no,soccer:running:animals:dancing,2049 Broadway New York NY,1
37,yes,no,football:fashion:camping:opera:travel,208 Varick St New York NY,48,no,yes,snowboarding:football:camping,1560 Broadway New York NY,0
25,no,yes,snowboarding:soccer:football:reading:fashion:photography:movies:writing,102 1st Ave New York NY,22,no,yes,computers:writing:tv,1286 1st Ave New York NY,1
29,no,yes,soccer:reading:fashion:animals:dancing:writing:shopping:tv:cooking,154 7th Ave New York NY,33,no,yes,snowboarding:art:computers:animals:travel,451 Lexington Ave New York NY,1
44,yes,no,skiing:soccer:writing,1499 3rd Ave New York NY,23,no,yes,soccer:reading:art:animals:dancing:opera,1286 1st Ave New York NY,0
28,no,yes,knitting:computers:dancing:shopping:tv,824 3rd Ave New York NY,46,no,yes,football:fashion:art:dancing:opera,824 3rd Ave New York NY,0
45,no,yes,computers:cooking,1499 3rd Ave New York NY,32,no,no,football:running:reading:opera,1188 Avenue of the Americas New York NY,0
49,no,yes,skiing:fashion:writing:shopping:travel,404 E 14th St New York NY,26,yes,yes,skiing:camping:shopping:cooking,600 W 125th St New York NY,1
47,no,yes,soccer:knitting:computers:camping:dancing:tv:scrabble,1083 2nd Ave New York NY,18,no,no,soccer:reading:animals:tv,1499 3rd Ave New York NY,0
19,no,no,skiing:snowboarding:running:reading:fashion:camping:opera:writing:tv:travel,1286 1st Ave New York NY,29,no,no,snowboarding:soccer:art:opera,966 3rd Ave New York NY,0
34,no,yes,running:writing,1083 2nd Ave New York NY,27,no,yes,snowboarding:fashion:writing:shopping:cooking,39 Union sq W New York NY,1
34,no,no,running:movies:cooking,556 7th Ave New York NY,46,no,no,knitting:animals:camping:opera,688 8th Ave New York NY,1
49,no,no,photography:shopping:tv:scrabble,686 Avenue of the Americas New York NY,33,no,yes,soccer:dancing:writing:shopping:travel,26 Bowery New York NY,0
21,no,yes,football:fashion:camping:dancing:writing:cooking:scrabble,3794 Broadway New York NY,18,no,no,skiing:football:running:reading:fashion:computers,1499 3rd Ave New York NY,0
20,no,yes,skiing:snowboarding:soccer:reading:opera:writing,1083 2nd Ave New York NY,37,no,no,running:reading:writing,27 3rd Ave New York NY,0
49,no,no,skiing:soccer:computers:animals:opera,208 Varick St New York NY,40,no,yes,snowboarding:soccer:knitting:art:dancing:shopping:cooking,336 E 23rd St New York NY,0
43,no,no,reading:art:computers:shopping:scrabble,2271 Broadway New York NY,44,no,no,animals:writing:tv,154 7th Ave New York NY,1
44,no,yes,skiing:reading:camping:cooking,966 3rd Ave New York NY,24,no,no,knitting:computers:opera,2271 Broadway New York NY,0
24,no,yes,football:knitting:art:camping:writing:shopping,2271 Broadway New York NY,24,no,no,skiing:animals:dancing:scrabble,686 Avenue of the Americas New York NY,0
28,no,yes,skiing:snowboarding:reading:shopping,1083 2nd Ave New York NY,19,no,yes,skiing:snowboarding:soccer:knitting:art:opera,824 3rd Ave New York NY,1
50,no,no,skiing:soccer:football:knitting:art:dancing:scrabble,151 W 34th St New York NY,21,yes,yes,soccer:football:reading:fashion:shopping:tv,541 Avenue of the Americas New York NY,0
41,no,no,knitting:photography:computers:writing,688 8th Ave New York NY,38,no,yes,skiing:fashion:photography,966 3rd Ave New York NY,0
19,no,no,photography:movies:shopping:tv:cooking:scrabble,3794 Broadway New York NY,44,no,no,reading:photography:computers:tv:travel,556 7th Ave New York NY,0
44,no,no,,39 Union sq W New York NY,47,no,no,reading:fashion:art:animals,1286 1st Ave New York NY,1
30,no,no,cooking:scrabble,27 3rd Ave New York NY,43,no,yes,fashion:photography:art:computers:animals:movies:travel:cooking,151 W 34th St New York NY,0
36,no,no,fashion:camping:tv:cooking,2271 Broadway New York NY,42,no,yes,reading:photography,90 Maiden Ln New York NY,0
40,no,no,soccer:knitting:photography:computers:movies,26 Bowery New York NY,46,no,no,football:knitting:photography:writing:tv:scrabble,336 E 23rd St New York NY,1
35,no,yes,football:running:photography:computers:animals:travel,1188 Avenue of the Americas New York NY,38,no,yes,soccer:knitting:photography:art:computers:travel:cooking:scrabble,1499 3rd Ave New York NY,1
29,no,yes,soccer:computers:opera:scrabble,688 8th Ave New York NY,22,no,yes,running:dancing:scrabble,1188 Avenue of the Americas New York NY,1
18,no,yes,fashion:computers:opera,1083 2nd Ave New York NY,32,yes,no,writing,90 Maiden Ln New York NY,0
27,no,no,snowboarding:animals:dancing,27 3rd Ave New York NY,33,no,no,soccer:reading:computers:camping,39 Union sq W New York NY,1
18,yes,yes,snowboarding:running:animals:camping:opera,26 Bowery New York NY,46,no,yes,snowboarding:soccer:football:running:animals:camping:opera:shopping,1083 2nd Ave New York NY,0
26,no,no,skiing:soccer,966 3rd Ave New York NY,18,no,no,snowboarding:running:fashion:computers:writing:shopping,1188 Avenue of the Americas New York NY,1
35,no,no,skiing:football:writing,404 E 14th St New York NY,49,no,no,photography:scrabble,1499 3rd Ave New York NY,1
18,no,no,skiing:football:running:fashion:tv,600 W 125th St New York NY,44,no,yes,football:animals:shopping:travel,102 1st Ave New York NY,0
18,no,no,football:photography:animals:cooking,14 E 47th St New York NY,38,no,yes,reading:fashion:art:opera:tv:cooking,14 E 47th St New York NY,0
40,yes,yes,skiing:opera:scrabble,151 W 34th St New York NY,34,no,yes,snowboarding:animals:shopping,600 W 125th St New York NY,1
21,no,yes,camping:opera:writing:cooking,336 E 23rd St New York NY,19,no,yes,skiing:running:reading:art:scrabble,404 E 14th St New York NY,1
31,yes,yes,soccer:photography:camping:movies:opera:tv:scrabble,556 7th Ave New York NY,39,no,no,reading:knitting:computers,541 Avenue of the Americas New York NY,0
29,no,yes,knitting:photography:animals:movies:opera:shopping:cooking,404 E 14th St New York NY,27,yes,no,skiing:knitting:movies:tv:cooking,688 8th Ave New York NY,1
31,no,yes,opera,14 E 47th St New York NY,50,yes,no,fashion:art:computers:movies:tv,541 Avenue of the Americas New York NY,0
22,no,yes,snowboarding:art:animals:shopping:tv:travel,208 Varick St New York NY,19,yes,yes,snowboarding:soccer:running,1188 Avenue of the Americas New York NY,1
35,no,no,knitting:art:camping:opera,220 W 42nd St New York NY,35,no,no,skiing:soccer:football:reading,1083 2nd Ave New York NY,1
43,no,yes,football:art:animals,26 Bowery New York NY,46,no,yes,soccer:photography:computers:camping:shopping,26 Bowery New York NY,1
44,yes,no,fashion:art:writing,600 W 125th St New York NY,24,no,yes,running:art:dancing:opera:writing,151 W 34th St New York NY,0
23,no,no,knitting:computers:camping:writing:cooking,686 Avenue of the Americas New York NY,28,yes,no,reading:computers:movies:writing,2271 Broadway New York NY,1
40,no,no,snowboarding:soccer:reading:fashion:camping:cooking,3794 Broadway New York NY,43,no,yes,snowboarding:soccer:computers:animals:dancing:opera,151 W 34th St New York NY,0
20,no,no,knitting:animals:tv:travel:cooking:scrabble,1083 2nd Ave New York NY,47,yes,no,soccer:reading:photography:dancing:writing:scrabble,208 Varick St New York NY,0
23,no,yes,skiing:soccer:football:reading:camping:opera:writing:travel,90 Maiden Ln New York NY,31,no,no,snowboarding:fashion:computers:movies:opera:travel,151 W 34th St New York NY,0
46,no,yes,fashion:opera:writing:shopping,26 Bowery New York NY,31,no,no,skiing:fashion:dancing:scrabble,220 W 42nd St New York NY,0
48,no,no,dancing:writing:cooking,1286 1st Ave New York NY,40,no,yes,fashion:writing:tv:scrabble,600 W 125th St New York NY,0
23,no,yes,movies:writing:shopping,102 1st Ave New York NY,49,yes,no,skiing:running:knitting:animals:opera:writing:tv,154 7th Ave New York NY,0
21,no,yes,reading:fashion:computers,14 E 47th St New York NY,45,no,yes,,26 Bowery New York NY,0
24,no,yes,running:photography:writing:scrabble,1083 2nd Ave New York NY,24,no,no,animals:tv,2049 Broadway New York NY,0
45,no,yes,snowboarding:knitting:opera:scrabble,26 Bowery New York NY,21,yes,yes,football:running:dancing:cooking,824 3rd Ave New York NY,0
33,no,yes,reading:computers:shopping:cooking:scrabble,556 7th Ave New York NY,46,yes,no,snowboarding:football:photography:dancing:travel:cooking,427 10th Ave New York NY,0
37,no,no,snowboarding:running:knitting:art:movies:writing,1560 Broadway New York NY,39,no,yes,knitting:photography:writing:shopping:travel,451 Lexington Ave New York NY,0
33,no,yes,snowboarding:photography:art:movies,686 Avenue of the Americas New York NY,36,no,yes,running:computers:travel:cooking,1083 2nd Ave New York NY,1
23,no,no,soccer:running:photography,154 7th Ave New York NY,29,no,yes,skiing:running:fashion:photography,2271 Broadway New York NY,0
35,no,yes,soccer:running:reading:travel:scrabble,1286 1st Ave New York NY,20,yes,yes,soccer:football:knitting:fashion:tv,336 E 23rd St New York NY,1
23,no,no,skiing:animals:camping:writing:tv,90 Maiden Ln New York NY,38,yes,yes,snowboarding:soccer:football:photography:computers:opera:shopping,541 Avenue of the Americas New York NY,0
48,no,no,snowboarding:football:writing:tv,1188 Avenue of the Americas New York NY,45,no,no,knitting:computers,14 E 47th St New York NY,1
27,no,yes,skiing:reading:dancing:cooking,556 7th Ave New York NY,20,yes,yes,knitting:writing:scrabble,541 Avenue of the Americas New York NY,1
37,no,no,snowboarding:soccer:football:computers:shopping:travel,27 3rd Ave New York NY,39,no,no,running:camping,336 E 23rd St New York NY,1
24,no,yes,computers:camping:dancing:tv:scrabble,26 Bowery New York NY,47,no,no,snowboarding:fashion:shopping:cooking,541 Avenue of the Americas New York NY,0
49,no,no,knitting:movies,688 8th Ave New York NY,24,yes,no,running:photography:movies:writing:cooking,14 E 47th St New York NY,0
33,no,yes,soccer:photography:camping:tv:cooking,686 Avenue of the Americas New York NY,22,no,no,football:writing,27 3rd Ave New York NY,0
21,yes,yes,fashion:dancing:opera:tv,154 7th Ave New York NY,32,no,no,fashion:scrabble,154 7th Ave New York NY,0
45,no,yes,skiing:snowboarding:running:cooking:scrabble,451 Lexington Ave New York NY,28,no,yes,football:running:computers:opera,824 3rd Ave New York NY,1
33,yes,yes,snowboarding:football:reading:animals:dancing:writing:cooking,27 3rd Ave New York NY,50,no,no,fashion:photography:art,14 E 47th St New York NY,0
19,no,no,football:photography:dancing,1083 2nd Ave New York NY,34,no,yes,snowboarding:photography:opera,2049 Broadway New York NY,0
35,no,yes,skiing:snowboarding:soccer:photography:computers:dancing:cooking,541 Avenue of the Americas New York NY,23,no,yes,reading:fashion:opera:shopping:scrabble,39 Union sq W New York NY,1
38,no,no,skiing:football:reading:fashion:photography:camping:movies:opera,14 E 47th St New York NY,31,no,yes,photography:shopping:travel,90 Maiden Ln New York NY,0
19,no,yes,soccer:knitting:fashion:computers:dancing:shopping:scrabble,600 W 125th St New York NY,30,no,yes,reading:fashion:animals:travel:scrabble,90 Maiden Ln New York NY,0
22,yes,yes,running:computers:animals:dancing:movies,336 E 23rd St New York NY,34,no,yes,soccer:football:fashion:animals:tv,688 8th Ave New York NY,0
36,no,yes,skiing:photography:movies,404 E 14th St New York NY,33,no,no,football:reading:knitting:animals:movies:opera:cooking,154 7th Ave New York NY,0
42,no,yes,running:fashion:computers:dancing:movies,14 E 47th St New York NY,25,no,no,skiing:soccer:reading:fashion:computers:camping,1083 2nd Ave New York NY,0
29,no,yes,reading:art:scrabble,90 Maiden Ln New York NY,27,no,yes,snowboarding:running:reading,556 7th Ave New York NY,1
48,no,yes,art:dancing:travel,451 Lexington Ave New York NY,48,no,yes,reading:movies:travel,90 Maiden Ln New York NY,1
27,no,no,fashion:photography:dancing:opera:shopping:cooking,541 Avenue of the Americas New York NY,26,no,no,knitting:computers:tv,39 Union sq W New York NY,1
48,no,yes,skiing:reading:computers:opera,1560 Broadway New York NY,48,no,no,skiing:tv:travel,556 7th Ave New York NY,0
26,no,no,photography:travel,1188 Avenue of the Americas New York NY,35,no,yes,movies:travel,1499 3rd Ave New York NY,0
22,no,yes,soccer:running:fashion:art:opera:travel,102 1st Ave New York NY,43,no,yes,snowboarding:reading:computers:shopping:travel:cooking,220 W 42nd St New York NY,0
33,yes,no,skiing:soccer:reading:fashion:computers:movies:shopping:cooking,600 W 125th St New York NY,48,no,no,snowboarding:soccer:fashion:computers:camping,208 Varick St New York NY,1
24,no,yes,photography:opera,688 8th Ave New York NY,49,no,yes,soccer:animals:writing:tv,2049 Broadway New York NY,0
33,no,no,snowboarding:reading:movies:writing:shopping,1286 1st Ave New York NY,48,yes,no,reading:fashion:scrabble,404 E 14th St New York NY,1
26,no,yes,knitting:movies:writing:tv:scrabble,1560 Broadway New York NY,26,no,no,snowboarding:soccer:reading:knitting:animals:tv,451 Lexington Ave New York NY,0
30,no,no,opera:tv,3794 Broadway New York NY,29,no,yes,soccer:running:dancing:movies:writing:tv,966 3rd Ave New York NY,0
25,no,no,snowboarding:reading:movies:scrabble,2049 Broadway New York NY,49,no,yes,running:reading:photography:computers,2271 Broadway New York NY,0
38,no,yes,snowboarding:football:running:photography:shopping:cooking,686 Avenue of the Americas New York NY,23,no,no,running:fashion:shopping:tv,824 3rd Ave New York NY,0
39,no,no,soccer:dancing:tv:scrabble,1560 Broadway New York NY,39,no,no,football:reading:knitting:art:animals:dancing:travel:cooking,90 Maiden Ln New York NY,1
27,no,no,football:running:knitting:fashion:travel,154 7th Ave New York NY,31,no,yes,computers:shopping:travel,427 10th Ave New York NY,0
28,no,yes,running:knitting:photography:dancing:movies,966 3rd Ave New York NY,46,no,yes,knitting:shopping,404 E 14th St New York NY,0
50,no,no,skiing:snowboarding:reading:computers:movies:travel:cooking:scrabble,824 3rd Ave New York NY,49,no,no,fashion:camping,27 3rd Ave New York NY,1
34,yes,yes,soccer,688 8th Ave New York NY,48,no,yes,art:shopping:cooking:scrabble,404 E 14th St New York NY,1
30,yes,yes,computers:camping:scrabble,427 10th Ave New York NY,37,no,no,skiing:snowboarding:reading:knitting:computers:tv,39 Union sq W New York NY,0
27,yes,yes,running:camping:tv:travel:scrabble,824 3rd Ave New York NY,32,no,no,snowboarding:knitting:fashion:shopping,824 3rd Ave New York NY,0
31,no,no,knitting:photography:dancing:shopping,541 Avenue of the Americas New York NY,25,no,yes,snowboarding:camping,1083 2nd Ave New York NY,0
30,yes,no,snowboarding:art:camping:travel,556 7th Ave New York NY,32,yes,yes,skiing:snowboarding:knitting:animals:movies:opera:travel,336 E 23rd St New York NY,0
42,no,yes,reading:travel,2271 Broadway New York NY,35,yes,no,skiing:snowboarding:computers:animals:dancing:opera,2049 Broadway New York NY,0
25,no,yes,knitting:art:animals:camping:writing,220 W 42nd St New York NY,34,no,no,skiing:soccer:shopping,1188 Avenue of the Americas New York NY,0
37,yes,yes,soccer:running:fashion:tv,824 3rd Ave New York NY,42,no,yes,running:photography:animals:dancing:opera:travel:cooking:scrabble,1083 2nd Ave New York NY,1
47,yes,no,reading:fashion:photography,451 Lexington Ave New York NY,29,no,no,reading:dancing:movies:writing:shopping:tv,404 E 14th St New York NY,1
31,no,no,camping:writing:scrabble,102 1st Ave New York NY,33,no,no,soccer:animals:dancing:writing:travel,686 Avenue of the Americas New York NY,1
